date,EUR,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,LTL,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,USD,ZAR
2025-01-23,1.0,,1.6594,1.9558,6.1921,1.4984,0.9442,7.5829,25.14,7.4606,,0.84468,8.1045,,409.7,16895.73,3.7117,89.9285,145.9,162.58,1494.9,,,21.2962,4.6235,11.7305,1.8377,61.063,4.211,4.9763,,11.4685,1.4114,35.4,37.0993,,1.0404,19.3143
2025-01-24,1.0,,1.66,1.9558,6.1866,1.5015,0.9494,7.5891,25.097,7.4614,,0.84413,8.1559,,408.85,16900.5,3.7585,90.33,146.3,163.9,1501.6,,,21.2056,4.5841,11.7495,1.8364,61.145,4.2138,4.9761,,11.459,1.4129,35.27,37.3769,,1.0472,19.252
2025-01-27,1.0,,1.67,1.9558,6.2375,1.5096,0.9453,7.6306,25.102,7.4625,,0.84106,8.1987,,408.78,17007.37,3.8064,90.88,146.3,162.21,1507.97,,,21.5878,4.6106,11.8095,1.8464,61.408,4.2193,4.975,,11.496,1.4134,35.402,37.6265,,1.053,19.6537
2025-01-28,1.0,,1.6698,1.9558,6.1535,1.5019,0.9441,7.5517,25.091,7.4626,,0.83868,8.1189,,408.13,16907.81,3.7725,90.1955,146.1,161.86,1506.81,,,21.5381,4.5779,11.7785,1.8439,60.9,4.2078,4.9749,,11.478,1.4087,35.306,37.2705,,1.0421,19.4839
2025-01-29,1.0,,1.671,1.9558,6.0791,1.5011,0.943,7.5385,25.122,7.4627,,0.83723,8.0992,,408.08,16883.0,3.7423,89.9945,145.7,161.5,1504.02,,,21.2947,4.567,11.7785,1.8426,60.723,4.2135,4.9753,,11.4555,1.4051,35.107,37.1934,,1.0396,19.405
2025-01-30,1.0,,1.6705,1.9558,6.1496,1.4997,0.9441,7.5436,25.121,7.4616,,0.83685,8.105,,407.25,16901.81,3.7277,90.097,146.1,160.32,1500.02,,,21.3551,4.57,11.7615,1.8408,60.693,4.2063,4.9758,,11.47,1.4048,35.053,37.223,,1.0403,19.2738
2025-01-31,1.0,,1.6702,1.9558,6.0677,1.5035,0.9449,7.5363,25.166,7.4618,,0.83608,8.099,,407.95,16941.21,3.7199,89.9945,146.7,160.99,1506.62,,,21.4769,4.6301,11.7373,1.8391,60.682,4.213,4.9767,,11.474,1.4091,34.915,37.2655,,1.0393,19.3588
2025-02-03,1.0,,1.6671,1.9558,6.0119,1.5051,0.9393,7.45,25.254,7.4618,,0.83136,8.0072,,408.43,16864.57,3.6992,89.4513,146.0,158.87,1504.01,,,21.5073,4.5976,11.7138,1.8424,60.158,4.2255,4.9769,,11.481,1.4024,34.932,36.9718,,1.0274,19.3445
2025-02-04,1.0,,1.6629,1.9558,6.0138,1.4894,0.9396,7.4943,25.172,7.461,,0.83188,8.0489,,407.15,16865.27,3.6961,90.011,146.8,160.52,1504.21,,,21.1322,4.5929,11.721,1.8418,60.222,4.2193,4.9769,,11.418,1.4015,34.937,37.1554,,1.0335,19.4072
2025-02-05,1.0,,1.658,1.9558,6.0327,1.4876,0.9395,7.5797,25.136,7.4597,,0.83085,8.1162,,406.0,17003.7,3.7012,91.0595,146.8,159.25,1507.59,,,21.4775,4.6091,11.6693,1.8321,60.44,4.1968,4.9766,,11.3583,1.4053,34.987,37.4306,,1.0422,19.3507
2025-02-06,1.0,,1.6547,1.9558,6.0127,1.4865,0.9385,7.5511,25.139,7.4596,,0.83688,8.0668,,406.1,16943.78,3.6892,90.76,146.6,157.95,1502.98,,,21.3713,4.5947,11.6585,1.8317,60.202,4.2065,4.9767,,11.321,1.4027,35.053,37.1866,,1.036,19.2822
2025-02-07,1.0,,1.6525,1.9558,5.9857,1.4883,0.9418,7.5634,25.108,7.46,,0.83353,8.0828,,405.55,16933.08,3.6872,90.8135,146.6,157.77,1501.65,,,21.2827,4.6074,11.625,1.8287,60.19,4.1985,4.9768,,11.2865,1.4021,34.924,37.3344,,1.0377,19.1225
2025-02-10,1.0,,1.6448,1.9558,5.9622,1.4798,0.9396,7.5395,25.073,7.4584,,0.83283,8.04,,403.88,16867.63,3.679,90.274,146.6,156.92,1496.81,,,21.2378,4.613,11.5745,1.8257,60.011,4.1758,4.9769,,11.2765,1.3972,34.993,37.1484,,1.032,19.0069
2025-02-11,1.0,,1.6442,1.9558,5.9898,1.4789,0.9429,7.544,25.101,7.4582,,0.83355,8.0452,,403.9,16897.29,3.7088,89.548,146.6,157.28,1500.7,,,21.2848,4.6148,11.5755,1.8284,60.05,4.1785,4.9769,,11.2525,1.3995,35.22,37.22,,1.0324,19.0894
2025-02-12,1.0,,1.6525,1.9558,5.9812,1.483,0.9457,7.5794,25.075,7.4583,,0.83338,8.0769,,402.63,16953.65,3.7259,90.101,146.4,159.22,1505.97,,,21.3163,4.6354,11.662,1.8391,60.291,4.1713,4.9767,,11.2895,1.4031,35.367,37.4321,,1.037,19.1398
2025-02-13,1.0,,1.6591,1.9558,6.0084,1.4844,0.9421,7.5817,25.057,7.4586,,0.83313,8.0926,,401.78,17024.53,3.7162,90.3771,146.8,159.79,1507.52,,,21.4383,4.6287,11.7145,1.8447,60.312,4.1688,4.9771,,11.2815,1.4033,35.227,37.515,,1.039,19.2471
2025-02-14,1.0,,1.6514,1.9558,6.0127,1.4856,0.9442,7.6141,25.043,7.459,,0.83215,8.1554,,402.95,16980.33,3.7341,90.81,147.3,160.09,1509.5,,,21.3146,4.647,11.6515,1.8352,60.487,4.1653,4.977,,11.2445,1.4052,35.238,37.9486,,1.0478,19.2555
2025-02-17,1.0,,1.6456,1.9558,5.9756,1.4861,0.944,7.6066,25.056,7.4597,,0.83133,8.1481,,401.73,16993.02,3.7239,90.992,146.9,158.67,1511.85,,,21.351,4.6437,11.6415,1.8263,60.757,4.1605,4.977,,11.216,1.405,35.31,37.9484,,1.0473,19.3112
2025-02-18,1.0,,1.6466,1.9558,5.9576,1.4844,0.9425,7.6056,25.098,7.4582,,0.83025,8.1235,,401.54,17067.58,3.7177,90.85,146.7,158.55,1506.32,,,21.1919,4.6442,11.659,1.8338,60.846,4.166,4.9773,,11.2115,1.4036,35.222,37.8958,,1.0447,19.2608
2025-02-19,1.0,,1.6419,1.9558,5.9775,1.4821,0.9435,7.6017,25.101,7.4588,,0.82838,8.1148,,402.13,17081.19,3.6976,90.642,146.3,158.41,1504.72,,,21.1954,4.6343,11.629,1.8252,60.651,4.174,4.9774,,11.214,1.4008,35.157,37.8746,,1.0434,19.3298
2025-02-20,1.0,,1.6382,1.9558,5.9526,1.4841,0.9423,7.5807,25.073,7.459,,0.82823,8.1211,,402.08,17011.8,3.6986,90.426,145.7,156.6,1500.62,,,21.2619,4.6262,11.609,1.8227,60.462,4.1605,4.9778,,11.166,1.3966,35.099,37.9226,,1.0443,19.248
2025-02-21,1.0,,1.6394,1.9558,5.9751,1.4856,0.942,7.5933,25.082,7.4588,,0.8276,8.1327,,404.6,17077.52,3.7211,90.6598,145.7,157.46,1500.16,,,21.2714,4.624,11.629,1.8186,60.64,4.1683,4.9773,,11.1425,1.3994,35.183,38.1023,,1.0465,19.245
2025-02-24,1.0,,1.6434,1.9558,5.9857,1.4876,0.9415,7.5879,25.062,7.4603,,0.8283,8.1356,,401.69,17044.56,3.7334,90.7663,145.1,156.81,1494.52,,,21.3703,4.616,11.6355,1.8213,60.581,4.1445,4.9772,,11.153,1.4002,35.066,38.0941,,1.0466,19.2037
2025-02-25,1.0,,1.6538,1.9558,6.0839,1.4969,0.9386,7.6219,24.939,7.4595,,0.82908,8.1609,,401.2,17160.65,3.7569,91.5198,145.7,157.19,1505.11,,,21.494,4.6449,11.6638,1.8337,60.832,4.1393,4.9774,,11.1455,1.4047,35.38,38.2742,,1.0497,19.2862
2025-02-26,1.0,,1.6622,1.9558,6.0329,1.5054,0.9392,7.6125,24.948,7.4584,,0.82868,8.1516,,400.3,17171.68,3.7475,91.3495,145.3,156.7,1504.35,,,21.4685,4.6447,11.6895,1.8419,60.733,4.144,4.9773,,11.143,1.4035,35.388,38.2126,,1.0487,19.2857
2025-02-27,1.0,,1.6638,1.9558,6.0825,1.504,0.9407,7.6127,24.987,7.4584,,0.82673,8.1446,,399.43,17238.38,3.7184,91.311,145.5,156.73,1511.87,,,21.3501,4.6565,11.7015,1.8434,60.632,4.1308,4.9763,,11.159,1.4049,35.522,38.1682,,1.0477,19.2947
2025-02-28,1.0,,1.6741,1.9558,6.0712,1.5019,0.9394,7.5782,25.029,7.4583,,0.82608,8.098,,399.5,17228.17,3.7457,90.971,145.7,156.96,1519.92,,,21.2191,4.6459,11.7245,1.8579,60.355,4.1503,4.9768,,11.188,1.4037,35.567,38.0186,,1.0411,19.1917
2025-03-03,1.0,,1.6811,1.9558,6.159,1.5104,0.9428,7.6282,25.097,7.4583,,0.8253,8.1386,,400.43,17216.08,3.7616,91.353,145.7,158.33,1526.42,,,21.4253,4.6737,11.695,1.8669,60.436,4.1708,4.9773,,11.15,1.4106,35.691,38.1487,,1.0465,19.5068
2025-03-04,1.0,,1.6919,1.9558,6.2132,1.5224,0.9371,7.6614,25.025,7.4589,,0.82788,8.2056,,398.93,17328.15,3.8177,91.9903,146.3,156.5,1537.13,,,21.9418,4.7153,11.808,1.872,60.797,4.1593,4.9769,,11.0995,1.4151,35.582,38.4845,,1.0557,19.5569
2025-03-05,1.0,,1.703,1.9558,6.2938,1.5398,0.9514,7.7675,25.048,7.4589,,0.835,8.3106,,398.85,17496.99,3.875,93.0873,146.5,160.09,1551.65,,,22.0091,4.7369,11.82,1.8832,61.383,4.15,4.9758,,11.0125,1.4301,36.012,38.9615,,1.0694,19.7222
2025-03-06,1.0,,1.7037,1.9558,6.2088,1.5509,0.9565,7.8247,25.047,7.4593,,0.8379,8.3922,,400.68,17670.84,3.9023,94.008,146.9,159.24,1563.53,,,22.0272,4.7799,11.716,1.881,61.924,4.177,4.9754,,10.962,1.4387,36.399,39.3233,,1.0796,19.7579
2025-03-07,1.0,,1.7258,1.9558,6.2617,1.5566,0.9557,7.8561,25.016,7.4589,,0.84088,8.4357,,399.28,17664.39,3.934,94.4435,147.3,160.35,1570.47,,,22.049,4.7934,11.759,1.9012,62.129,4.1788,4.9757,,10.9715,1.4448,36.518,39.5792,,1.0857,19.7306
2025-03-10,1.0,,1.7158,1.9558,6.2887,1.5642,0.9512,7.8718,24.957,7.4584,,0.83849,8.4241,,399.45,17739.0,3.9415,94.6938,146.9,159.39,1578.91,,,21.9075,4.7973,11.6705,1.8917,62.261,4.196,4.9765,,10.9695,1.4436,36.651,39.6428,,1.0845,19.7829
2025-03-11,1.0,,1.7357,1.9558,6.3688,1.5731,0.9608,7.8929,24.963,7.4587,,0.84374,8.4784,,401.78,17937.42,3.98,95.1455,146.9,161.52,1586.56,,,22.2142,4.8155,11.634,1.913,62.518,4.2003,4.9771,,10.9815,1.4535,36.855,39.927,,1.0912,19.9287
2025-03-12,1.0,,1.7297,1.9558,6.3587,1.5684,0.9619,7.8848,25.013,7.4591,,0.84078,8.4579,,399.78,17929.24,3.9606,94.9275,146.5,162.23,1580.65,,,22.0364,4.823,11.6085,1.9056,62.449,4.1955,4.9774,,10.9765,1.4527,36.855,39.8526,,1.0886,20.0248
2025-03-13,1.0,,1.7264,1.9558,6.3032,1.5591,0.9579,7.8493,25.093,7.4605,,0.83778,8.4175,,400.28,17799.48,3.9622,94.27,146.1,160.64,1577.63,,,21.8318,4.8064,11.5975,1.9045,62.238,4.1965,4.9775,,11.07,1.4484,36.665,39.6459,,1.083,19.9578
2025-03-14,1.0,,1.7237,1.9558,6.2683,1.5691,0.9641,7.8822,25.014,7.4601,,0.84183,8.4635,,399.48,17811.63,4.0019,94.6655,145.9,161.88,1582.87,,,21.7571,4.8418,11.62,1.8985,62.372,4.1723,4.9768,,11.0538,1.4536,36.658,39.9381,,1.0889,19.7832
2025-03-17,1.0,,1.716,1.9558,6.2238,1.5625,0.9616,7.8869,25.035,7.4607,,0.84026,8.4719,,399.28,17858.46,3.9773,94.631,146.1,162.26,1579.07,,,21.6851,4.8464,11.5283,1.8813,62.479,4.1863,4.9775,,11.0225,1.4522,36.661,39.978,,1.0903,19.7797
2025-03-18,1.0,,1.7147,1.9558,6.2091,1.5599,0.9601,7.8907,25.038,7.4598,,0.84173,8.4833,,397.33,18028.24,3.9844,94.5045,145.7,163.5,1586.67,,,21.8986,4.8531,11.528,1.8777,62.541,4.175,4.9774,,10.997,1.4544,36.646,40.02,,1.0918,19.7084
2025-03-19,1.0,,1.7208,1.9558,6.1929,1.5606,0.9583,7.8786,24.994,7.4592,,0.84078,8.4674,,398.23,18008.06,4.001,94.0605,145.5,163.27,1589.71,,,21.7258,4.8339,11.505,1.8832,62.351,4.1885,4.9773,,11.0025,1.4526,36.641,41.3997,,1.0897,19.745
2025-03-20,1.0,,1.7242,1.9558,6.1272,1.5592,0.9564,7.8481,25.013,7.4594,,0.8369,8.4189,,399.68,17884.8,3.9828,93.551,144.3,160.85,1591.96,,,21.8986,4.7947,11.5025,1.8896,62.008,4.2003,4.9769,,11.0295,1.4476,36.621,41.1641,,1.0833,19.7062
2025-03-21,1.0,,1.724,1.9558,6.1911,1.5551,0.9547,7.8477,24.981,7.4596,,0.83765,8.4166,,399.08,17876.68,4.0199,93.14,144.3,160.99,1585.51,,,21.9337,4.7866,11.401,1.8821,62.004,4.2023,4.977,,10.933,1.4452,36.655,41.1528,,1.0827,19.6831
2025-03-24,1.0,,1.7223,1.9558,6.2314,1.552,0.9544,7.8513,24.97,7.4591,,0.83663,8.4141,,398.08,17923.73,4.0041,92.6195,144.7,162.15,1588.2,,,21.8324,4.7994,11.3795,1.8908,62.067,4.176,4.9756,,10.957,1.448,36.666,41.1312,,1.0824,19.6168
2025-03-25,1.0,,1.7123,1.9558,6.2051,1.5459,0.9539,7.8571,24.884,7.4599,,0.83565,8.416,,398.0,17931.67,3.9657,92.7728,144.1,162.32,1587.16,,,21.654,4.802,11.309,1.8834,62.276,4.1635,4.9756,,10.7975,1.4459,36.637,41.1079,,1.0825,19.6632
2025-03-26,1.0,,1.7077,1.9558,6.177,1.5387,0.9532,7.8381,24.934,7.4605,,0.83623,8.3886,,400.83,17922.0,3.957,92.4014,143.3,162.2,1580.86,,,21.6498,4.7785,11.3585,1.8749,62.26,4.1755,4.9763,,10.8395,1.4439,36.652,41.0041,,1.0788,19.6974
2025-03-27,1.0,,1.7101,1.9558,6.2154,1.5425,0.9524,7.8361,24.982,7.4605,,0.83318,8.3867,,400.98,17887.25,3.9595,92.462,142.3,162.55,1580.16,,,21.8876,4.7794,11.3435,1.8778,61.911,4.1968,4.9773,,10.8235,1.445,36.529,40.994,,1.0785,19.7061
2025-03-28,1.0,,1.712,1.9558,6.2252,1.5444,0.9525,7.8445,24.96,7.4616,,0.83358,8.3988,,403.13,17909.52,3.984,92.346,142.5,162.64,1585.65,,,21.9676,4.7912,11.294,1.8845,61.947,4.1775,4.9774,,10.82,1.4481,36.664,41.0387,,1.0797,19.6113
2025-03-31,1.0,,1.7318,1.9558,6.2507,1.5533,0.9531,7.8442,24.962,7.4613,,0.83536,8.413,,402.35,17992.97,4.0256,92.3955,142.7,161.6,1594.71,,,22.0627,4.7992,11.413,1.9035,61.919,4.184,4.9771,,10.849,1.4519,36.706,41.0399,,1.0815,19.8782
2025-04-01,1.0,,1.7255,1.9558,6.1679,1.5529,0.952,7.8431,24.954,7.4616,,0.83665,8.3943,,402.63,18062.4,3.9973,92.384,143.7,160.93,1588.43,,,22.138,4.7872,11.318,1.9001,61.794,4.1863,4.9774,,10.816,1.4492,36.846,40.9201,,1.0788,19.7741
2025-04-02,1.0,,1.7146,1.9558,6.1212,1.5479,0.9543,7.8529,24.963,7.4611,,0.83455,8.4067,,400.95,18058.29,3.9977,92.362,143.7,161.22,1579.27,,,21.9953,4.8117,11.2745,1.8821,61.806,4.1775,4.9775,,10.764,1.4508,36.93,40.9573,,1.0803,20.1042
2025-04-03,1.0,,1.7448,1.9558,6.2411,1.5636,0.9538,8.0919,24.972,7.4613,,0.84163,8.6311,,401.58,18547.91,4.0919,94.6325,144.7,162.17,1615.11,,,22.223,4.9293,11.4235,1.9047,63.295,4.196,4.9774,,10.7205,1.4804,38.046,42.097,,1.1097,20.9522
2025-04-04,1.0,,1.8098,1.9558,6.3407,1.5696,0.9407,8.0518,25.142,7.4618,,0.84985,8.5933,,405.7,18750.74,4.1244,94.426,144.7,160.56,1601.11,,,22.5386,4.906,11.6815,1.9613,63.294,4.2625,4.9773,,10.974,1.4804,37.793,42.0298,,1.1057,21.0789
2025-04-07,1.0,,1.8174,1.9558,6.4415,1.5657,0.9377,8.0155,25.195,7.4638,,0.85588,8.5198,,407.95,18591.26,4.1504,94.059,145.1,160.58,1606.51,,,22.6772,4.9132,11.9545,1.9651,62.94,4.294,4.9774,,11.078,1.4767,37.847,41.6868,,1.0967,21.2745
2025-04-08,1.0,,1.8073,1.9558,6.4211,1.5512,0.9349,8.0359,25.139,7.4648,,0.85644,8.5059,,407.0,18522.86,4.1168,94.4125,145.1,160.65,1618.79,,,22.4776,4.9176,11.9505,1.9534,62.776,4.269,4.9772,,10.9775,1.4766,37.986,41.6215,,1.095,21.1803
2025-04-09,1.0,,1.8391,1.9558,6.6875,1.5671,0.9278,8.1179,25.168,7.469,,0.86435,8.5645,,408.93,18715.31,4.2116,95.733,145.1,159.61,1631.05,,,23.1597,4.9658,12.1195,1.9878,63.441,4.2953,4.9777,,11.0715,1.4883,38.111,41.982,,1.1045,21.7765
2025-04-10,1.0,,1.7905,1.9558,6.4887,1.5607,0.9299,8.1137,25.11,7.4653,,0.85755,8.6004,,406.75,18655.61,4.1901,95.484,144.7,161.28,1612.93,,,22.6437,4.9514,11.9815,1.9428,63.551,4.2543,4.9776,,11.019,1.481,37.756,42.0127,,1.1082,21.527
2025-04-11,1.0,,1.8201,1.9558,6.6159,1.5736,0.9252,8.2819,25.147,7.4675,,0.86678,8.799,,408.9,19123.91,4.2217,97.685,145.3,162.07,1624.38,,,23.123,5.0178,12.1005,1.9576,64.746,4.2953,4.9777,,11.1198,1.4992,38.072,43.181,,1.1346,21.8788
2025-04-14,1.0,,1.8034,1.9558,6.6488,1.5786,0.9329,8.3196,25.108,7.4675,,0.86383,8.8221,,410.45,19125.14,4.191,97.8348,144.9,162.97,1617.29,,,22.972,5.0229,12.0205,1.943,64.868,4.286,4.9775,,11.0065,1.4971,38.176,43.2931,,1.1377,21.5332
2025-04-15,1.0,,1.7794,1.9558,6.6207,1.5711,0.9242,8.2835,25.064,7.4641,,0.8557,8.8238,,407.73,19084.7,4.1797,97.2557,145.53,161.85,1615.76,,,22.7215,5.0034,11.9726,1.9104,64.537,4.2844,4.9778,,11.0611,1.4915,38.026,43.1829,,1.1324,21.4541
2025-04-16,1.0,,1.7816,1.9558,6.6671,1.5807,0.926,8.2961,24.995,7.4672,,0.85618,8.8124,,407.73,19074.81,4.1824,97.2595,145.3,162.09,1610.21,,,22.7237,5.0081,12.0725,1.92,64.421,4.2933,4.9778,,11.155,1.4926,37.716,43.2901,,1.1355,21.4054
2025-04-17,1.0,,1.7845,1.9558,6.681,1.5773,0.9291,8.29,25.009,7.4672,,0.85873,8.8195,,407.6,19162.33,4.1852,97.0185,145.1,161.98,1609.12,,,22.6247,5.0069,11.9655,1.9118,64.387,4.2743,4.9776,,11.0278,1.4905,37.8,43.2604,,1.136,21.3927
2025-04-22,1.0,,1.7945,1.9558,6.6516,1.5891,0.9318,8.3929,25.081,7.4656,,0.85858,8.9027,,409.38,19328.11,4.2682,97.785,144.9,161.05,1635.54,,,22.559,5.0397,11.8885,1.9141,64.963,4.28,4.9773,,10.9153,1.5011,38.14,43.9069,,1.1476,21.3719
2025-04-23,1.0,,1.7814,1.9558,6.5127,1.5789,0.9382,8.3199,25.015,7.4658,,0.85793,8.8567,,409.03,19263.67,4.1849,97.4838,144.9,161.68,1623.36,,,22.3248,5.0123,11.891,1.9063,64.56,4.2915,4.9772,,10.9395,1.4961,38.086,43.7076,,1.1415,21.2326
2025-04-24,1.0,,1.7823,1.9558,6.4678,1.5769,0.9392,8.2925,24.977,7.4655,,0.855,8.826,,407.3,19170.72,4.1477,97.0793,144.9,162.16,1632.79,,,22.2856,4.9747,11.8285,1.9026,64.222,4.2748,4.9769,,10.911,1.4924,38.041,43.584,,1.1376,21.2838
2025-04-25,1.0,,1.7797,1.9558,6.4566,1.5754,0.9421,8.2773,24.929,7.4656,,0.8531,8.8089,,406.53,19140.75,4.1124,97.0205,144.9,162.8,1634.83,,,22.2874,4.9676,11.8415,1.9063,63.918,4.2683,4.9776,,11.0015,1.493,38.091,43.6289,,1.1357,21.3608
2025-04-28,1.0,,1.7759,1.9558,6.4691,1.5744,0.942,8.2891,24.969,7.4644,,0.8514,8.8105,,404.48,19095.01,4.1255,96.5725,145.5,162.8,1640.53,,,22.1708,4.9555,11.8615,1.9094,64.013,4.2755,4.9779,,10.997,1.4923,38.152,43.6646,,1.1358,21.1585
2025-04-29,1.0,,1.7754,1.9558,6.4326,1.5746,0.9392,8.2715,24.922,7.4636,,0.8498,8.8237,,404.04,19059.27,4.1189,96.8227,146.1,162.28,1632.79,,,22.2948,4.9217,11.8045,1.9106,63.802,4.2708,4.9777,,10.962,1.4894,38.031,43.7159,,1.1373,21.0942
2025-04-30,1.0,,1.7798,1.9558,6.3839,1.5728,0.9389,8.2635,24.92,7.4636,,0.8518,8.8214,,404.08,18901.98,4.1231,96.136,145.9,162.68,1618.39,,,22.202,4.9074,11.809,1.9219,63.538,4.2753,4.9782,,10.9715,1.4859,38.009,43.7574,,1.1373,21.1095
2025-05-02,1.0,,1.762,1.9558,6.4264,1.5675,0.9343,8.2479,24.922,7.4619,,0.8533,8.7908,,404.03,18652.09,4.0901,95.6221,146.3,163.93,1585.45,,,22.3319,4.8338,11.7585,1.9078,63.009,4.275,4.9782,,10.9375,1.4694,37.472,43.7476,,1.1343,20.8458
2025-05-05,1.0,,1.7492,1.9558,6.4019,1.566,0.9336,8.2479,24.905,7.4622,,0.8515,8.7909,,404.43,18640.97,4.0988,95.6155,146.7,163.19,1555.49,,,22.2177,4.7641,11.7885,1.8948,63.114,4.2733,4.9785,,10.9355,1.4619,37.33,43.7662,,1.1343,20.7679
2025-05-06,1.0,,1.7522,1.9558,6.4538,1.5629,0.9346,8.1735,24.96,7.4613,,0.8469,8.7769,,405.15,18592.54,4.0984,95.5585,146.7,161.64,1564.07,,,22.3265,4.7933,11.7015,1.8925,63.034,4.2748,5.088,,10.88,1.46,36.959,43.7156,,1.1325,20.6847
2025-05-07,1.0,,1.7553,1.9558,6.4763,1.5673,0.9359,8.2079,24.924,7.4615,,0.8511,8.8139,,404.08,18762.86,4.0717,96.2925,146.3,162.89,1580.35,,,22.3014,4.8155,11.6715,1.8979,62.889,4.2753,5.109,,10.903,1.467,37.147,43.8992,,1.136,20.7755
2025-05-08,1.0,,1.7605,1.9558,6.4915,1.5694,0.9325,8.1764,24.924,7.4603,,0.8476,8.7796,,405.43,18641.58,4.0428,96.592,146.5,163.45,1580.13,,,22.1113,4.8362,11.688,1.9065,62.902,4.27,5.1188,,10.903,1.4645,37.071,43.6443,,1.1297,20.504
2025-05-09,1.0,,1.7572,1.9558,6.3647,1.5658,0.9353,8.147,24.946,7.4604,,0.8477,8.7519,,404.9,18606.59,3.9928,96.0755,146.9,163.36,1575.72,,,21.9473,4.835,11.6725,1.9095,62.413,4.2393,5.1181,,10.92,1.46,37.132,43.5999,,1.1252,20.4835
2025-05-12,1.0,,1.7384,1.9558,6.3002,1.5531,0.9369,7.9999,24.98,7.4593,,0.8429,8.6534,,406.13,18501.71,3.9413,94.242,146.5,164.46,1576.03,,,21.7015,4.7722,11.596,1.8902,61.885,4.2403,5.1021,,10.8845,1.4507,37.188,43.0602,,1.1106,20.3368
2025-05-13,1.0,,1.7341,1.9558,6.295,1.5552,0.9358,8.0021,24.948,7.4595,,0.8406,8.6621,,404.83,18513.04,3.9748,94.829,146.7,164.61,1582.85,,,21.7534,4.8032,11.5733,1.8858,62.016,4.2518,5.103,,10.8255,1.4501,36.942,43.0898,,1.1112,20.427
2025-05-14,1.0,,1.734,1.9558,6.2927,1.5632,0.939,8.0794,24.928,7.4592,,0.8415,8.7519,,404.2,18542.91,3.9816,95.7558,145.1,164.01,1567.22,,,21.7282,4.8108,11.5715,1.8869,62.64,4.2425,5.1043,,10.854,1.4563,37.315,43.4551,,1.1214,20.4644
2025-05-15,1.0,,1.7457,1.9558,6.2954,1.5645,0.9377,8.0661,24.922,7.4601,,0.8424,8.7325,,403.38,18483.55,3.9607,95.647,144.7,163.3,1563.75,,,21.636,4.7905,11.65,1.9037,62.433,4.2423,5.1051,,10.8875,1.4528,37.263,43.2788,,1.1185,20.2209
2025-05-16,1.0,,1.7458,1.9558,6.365,1.564,0.9381,8.0659,24.936,7.4602,,0.8427,8.7478,,403.05,18427.62,3.9758,95.82,145.9,163.05,1563.17,,,21.8169,4.8095,11.635,1.8987,62.362,4.26,5.1041,,10.9327,1.4539,37.377,43.4722,,1.1194,20.2668
2025-05-19,1.0,,1.7471,1.9558,6.3853,1.5707,0.9394,8.1225,24.907,7.4608,,0.8419,8.8062,,402.35,18531.73,3.9995,96.2175,145.9,163.26,1564.04,,,21.9137,4.8325,11.5955,1.9048,62.727,4.2688,5.0413,,10.9015,1.4577,37.227,43.7446,,1.1262,20.3248
2025-05-20,1.0,,1.7538,1.9558,6.3444,1.5683,0.9366,8.1154,24.92,7.4595,,0.8418,8.7968,,402.65,18461.54,3.967,96.184,145.9,162.59,1567.69,,,21.6729,4.8325,11.5955,1.9035,62.674,4.2488,5.0733,,10.8835,1.4568,37.163,43.6708,,1.1241,20.2073
2025-05-21,1.0,,1.7569,1.9558,6.419,1.5721,0.9352,8.155,24.867,7.4592,,0.8446,8.8655,,402.05,18486.8,4.022,96.8675,144.6,162.76,1556.99,,,21.8591,4.8341,11.484,1.9067,62.988,4.242,5.0709,,10.8445,1.4603,37.122,43.9528,,1.1321,20.2806
2025-05-22,1.0,,1.7608,1.9558,6.4025,1.568,0.9343,8.1477,24.942,7.4602,,0.8427,8.8496,,403.73,18472.97,4.0656,97.2295,144.6,162.19,1562.67,,,21.9464,4.8346,11.5155,1.9147,62.948,4.246,5.0581,,10.8485,1.4601,37.105,44.006,,1.1309,20.3859
2025-05-23,1.0,,1.7569,1.9558,6.4721,1.563,0.9299,8.1197,24.915,7.4594,,0.8382,8.8508,,403.55,18382.88,4.0931,96.552,145.0,161.13,1555.77,,,21.854,4.7815,11.522,1.9012,62.531,4.2603,5.0517,,10.8348,1.4555,36.779,44.108,,1.1301,20.3253
2025-05-26,1.0,,1.7488,1.9558,6.429,1.5614,0.9356,8.1795,24.864,7.4591,,0.8392,8.9184,,403.63,18496.57,4.0635,96.839,144.6,162.63,1558.61,,,21.8434,4.8016,11.484,1.8926,63.089,4.2445,5.0624,,10.8335,1.461,37.091,44.2744,,1.1381,20.313
2025-05-27,1.0,,1.7624,1.9558,6.4331,1.5642,0.9386,8.1709,24.907,7.4591,,0.8381,8.9009,,404.28,18490.41,4.0193,96.9785,144.0,163.72,1560.6,,,21.8643,4.8138,11.506,1.9078,63.067,4.2475,5.0608,,10.8785,1.4623,37.225,44.2872,,1.1356,20.344
2025-05-28,1.0,,1.758,1.9558,6.3982,1.5649,0.9364,8.1402,24.922,7.4588,,0.8398,8.8704,,402.93,18469.29,4.0039,96.6375,144.0,163.43,1554.23,,,21.8363,4.7814,11.4945,1.8974,62.805,4.2415,5.0511,,10.8735,1.4587,36.967,44.2145,,1.1317,20.2713
